event_id,row_id,acq_date,acq_time,acq_datetime,daynight,latitude,longitude,satellite,instrument,firms_confidence,frp,brightness,bright_t31,brightness_difference,is_day,is_stubble_burning_season,grid_detection_count,grid_active_days,persistent_location_flag,grid_total_frp,high_frp_flag_local,brightness_zscore_local,predicted_class,probability_agricultural_burning,probability_industrial_thermal_activity,probability_natural_wildfire_other,max_probability,ml_confidence,osm_coverage_status,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,distance_to_facility_m,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,nearest_hr_category,nearest_hr_name,distance_to_higher_relevance_m,landcover_code,landcover_class,pre_observation_status,post_observation_status,s2_change_status,selected_pre_image_date,selected_post_image_date,s2_pre_feature_status,s2_post_feature_status,s2_pre_ndvi_mean,s2_post_ndvi_mean,s2_dnbr_mean,has_human_validation,human_validation_status,human_ground_truth_class,is_unambiguous_ground_truth,inference_timestamp,model_version,model_sha256,data_source_version
FIRMS_TN_0323,323,2025-01-09,1946,2025-01-09T19:00,N,13.08376,79.97999,N20,VIIRS,n,1.17,308.81,289.48,19.329999999999984,0,0,10,1,0,14.08,0,0.3805723332473127,Industrial Thermal Activity,0.247,0.534,0.219,0.534,MEDIUM,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,102168.68136416374,0,0,0,Mining & Quarry,,102493.23282188809,20,Shrubland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.400947678950475,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0324,324,2025-01-09,1946,2025-01-09T19:00,N,10.93198,77.55813,N20,VIIRS,n,0.28,299.79,287.83,11.960000000000036,0,0,1,1,0,0.28,0,-1.1955910974493635,Agricultural Burning,0.7999,0.166,0.0341,0.7999,HIGH,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,646.6072262661334,0,1,1,Power Plant,,646.6072262661334,40,Cropland,REAL_CDSE_SUCCESS,CLOUD_REJECTED,MISSING_POST,2025-01-07T05:11:19.024000Z,2025-01-12T05:11:51.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.52323653263267,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0325,325,2025-01-10,834,2025-01-10T08:00,D,11.37769,77.35635,N20,VIIRS,n,1.71,332.0,296.18,35.81999999999999,1,0,1,1,0,1.71,0,0.8929408874302194,Agricultural Burning,0.5315,0.0443,0.4242,0.5315,MEDIUM,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,4845.924572607859,0,0,0,Manufacturing & Industrial Works,Malayappalayam EB Sub Station,10214.604384113494,10,Tree cover,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-12T05:11:51.024000Z,SUCCESS,SUCCESS,0.5135111906096451,0.4656950056607998,-0.0282140243993163,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0326,326,2025-01-10,1925,2025-01-10T19:00,N,13.19121,80.2813,N20,VIIRS,n,0.57,300.58,284.85,15.72999999999996,0,0,1,1,0,0.57,0,-1.1443666246752315,Agricultural Burning,0.6618,0.1683,0.1698,0.6618,MEDIUM,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,119681.22594543824,0,0,0,Mining & Quarry,,125136.34504170615,40,Cropland,CLOUD_REJECTED,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2025-01-04T05:01:19.024000Z,2025-01-14T05:00:49.024000Z,SUCCESS,SUCCESS,0.2834004065055647,0.5574878125862541,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0327,327,2025-01-10,1925,2025-01-10T19:00,N,13.16068,80.2821,N20,VIIRS,n,1.19,304.75,289.54,15.20999999999998,0,0,23,4,1,29.58,0,-0.4576741560378611,Industrial Thermal Activity,0.0907,0.751,0.1583,0.751,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,116478.36020204064,0,0,0,Mining & Quarry,,122159.80888356765,50,Built-up,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2025-01-04T05:01:19.024000Z,2025-01-14T05:00:49.024000Z,SUCCESS,SUCCESS,0.217795680035702,0.2307598379421424,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0328,328,2025-01-10,1925,2025-01-10T19:00,N,12.99741,79.90338,N20,VIIRS,n,0.66,303.22,286.82,16.400000000000034,0,0,10,3,1,11.98,0,-0.5731365143639229,Industrial Thermal Activity,0.3236,0.4261,0.2504,0.4261,LOW,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,91405.70973570844,0,0,0,Mining & Quarry,,91405.70973570844,30,Grassland,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5686233893855678,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0329,329,2025-01-10,1925,2025-01-10T19:00,N,12.99128,79.90255,N20,VIIRS,n,0.66,298.08,284.76,13.319999999999991,0,0,10,3,1,11.98,0,-1.0388212573026845,Industrial Thermal Activity,0.3508,0.4161,0.2331,0.4161,LOW,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,90718.74491144184,0,0,0,Mining & Quarry,,90718.74491144184,10,Tree cover,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5624714925277194,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0330,330,2025-01-11,813,2025-01-11T08:00,D,9.55959,77.2526,N20,VIIRS,n,4.69,339.39,294.53,44.860000000000014,1,0,1,1,0,4.69,0,1.372116651735097,Agricultural Burning,0.5093,0.02,0.4707,0.5093,MEDIUM,COVERED,Suruliyar,Power Plant,Power Plant,HIGHER_RELEVANCE,7092.4192553177445,0,0,0,Power Plant,Suruliyar,7092.4192553177445,30,Grassland,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-17T05:10:39.024000Z,SUCCESS,SUCCESS,0.7369934493970275,0.6405066366201558,-0.1007186432896031,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0331,331,2025-01-11,813,2025-01-11T08:00,D,9.56013,77.25623,N20,VIIRS,n,4.69,332.2,291.71,40.49000000000001,1,0,2,1,0,18.82,0,0.9059091083856956,Agricultural Burning,0.5356,0.0233,0.4411,0.5356,MEDIUM,COVERED,Suruliyar,Power Plant,Power Plant,HIGHER_RELEVANCE,6921.299331665356,0,0,0,Power Plant,Suruliyar,6921.299331665356,10,Tree cover,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-17T05:10:39.024000Z,SUCCESS,SUCCESS,0.747834934271188,0.6719633670300756,-0.0824176355386498,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0332,332,2025-01-11,813,2025-01-11T08:00,D,8.13922,77.58295,N20,VIIRS,n,2.61,333.34,299.79,33.549999999999955,1,0,1,1,0,2.61,0,0.9798279678319144,Natural / Wildfire / Other,0.3998,0.0018,0.5985,0.5985,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,38583.9909447222,0,0,0,Mining & Quarry,,38583.9909447222,10,Tree cover,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-17T05:10:39.024000Z,SUCCESS,SUCCESS,0.159452371772143,0.104202940036458,-0.018021954908642,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0333,333,2025-01-11,2048,2025-01-11T20:00,N,12.99835,79.90646,N20,VIIRS,n,1.02,306.38,285.89,20.49000000000001,0,0,10,3,1,11.98,0,-0.2868400576155845,Industrial Thermal Activity,0.2019,0.5377,0.2604,0.5377,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,91566.21981760404,0,0,0,Mining & Quarry,,91566.21981760404,30,Grassland,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5088591871824945,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0334,334,2025-01-11,2048,2025-01-11T20:00,N,11.81491,77.91808,N20,VIIRS,n,1.9,302.41,290.83,11.58000000000004,0,0,43,8,1,64.3,0,-0.8331483552574286,Industrial Thermal Activity,0.0,1.0,0.0,1.0,HIGH,COVERED,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,48.98458533478792,1,1,1,Steel / Metallurgy,JSW Steel Plant,48.98458533478792,50,Built-up,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2025-01-07T05:11:19.024000Z,,SUCCESS,,0.3528663949375783,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0335,335,2025-01-11,2048,2025-01-11T20:00,N,11.18388,79.0989,N20,VIIRS,n,0.81,307.19,287.45,19.74000000000001,0,0,20,6,1,18.59,0,0.5596364002439006,Industrial Thermal Activity,0.0761,0.9139,0.01,0.9139,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,262.33232314237773,1,1,1,Power Plant,,698.2072474726497,50,Built-up,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.4369754614706704,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0336,336,2025-01-11,2048,2025-01-11T20:00,N,11.43351,77.34338,N20,VIIRS,n,0.99,312.45,288.97,23.47999999999996,0,0,2,1,0,2.18,0,-0.3747027109676663,Agricultural Burning,0.538,0.3129,0.1491,0.538,MEDIUM,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,2796.611047985778,0,0,0,Manufacturing & Industrial Works,Coirmedia,13907.907974521995,20,Shrubland,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-12T05:11:51.024000Z,SUCCESS,SUCCESS,0.6439885127849615,0.608306407409603,-0.0158878429916461,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0337,337,2025-01-11,2048,2025-01-11T20:00,N,12.99838,79.90594,N20,VIIRS,n,0.86,304.46,285.68,18.779999999999973,0,0,10,3,1,11.98,0,-0.4607923351335654,Industrial Thermal Activity,0.2191,0.5477,0.2331,0.5477,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,91559.71067229408,0,0,0,Mining & Quarry,,91559.71067229408,20,Shrubland,REAL_CDSE_SUCCESS,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.5112370205206962,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0338,338,2025-01-11,2048,2025-01-11T20:00,N,13.3941,80.10033,N20,VIIRS,n,0.74,301.71,286.62,15.089999999999977,0,0,21,4,1,22.85,0,-1.3319944221673767,Industrial Thermal Activity,0.1823,0.6493,0.1683,0.6493,MEDIUM,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137622.4273852717,0,0,0,Mining & Quarry,,139166.324567592,30,Grassland,REAL_CDSE_SUCCESS,CLOUD_REJECTED,MISSING_POST,2025-01-04T05:01:19.024000Z,2025-01-14T05:00:49.024000Z,SUCCESS,ALL_PIXELS_MASKED,0.5040471958017466,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0339,339,2025-01-12,2029,2025-01-12T20:00,N,13.30202,79.47368,N20,VIIRS,n,0.71,302.13,289.58,12.550000000000011,0,0,1,1,0,0.71,0,-1.0438629122702834,Agricultural Burning,0.5816,0.1712,0.2472,0.5816,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,127762.55404814292,0,0,0,Mining & Quarry,,127762.55404814292,10,Tree cover,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2025-01-07T05:11:19.024000Z,2025-01-27T05:10:09.024000Z,SUCCESS,SUCCESS,0.5749149968524113,0.5645392024283502,-0.0018203409022432,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0340,340,2025-01-12,2029,2025-01-12T20:00,N,13.0976,79.75738,N20,VIIRS,n,0.42,301.04,285.58,15.460000000000036,0,0,2,1,0,0.93,0,-1.1145397164776318,Agricultural Burning,0.6394,0.1412,0.2194,0.6394,MEDIUM,FAILED_TILE,,Mining,Mining & Quarry,HIGHER_RELEVANCE,101208.02662490572,0,0,0,Mining & Quarry,,101208.02662490572,20,Shrubland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2025-01-04T05:01:19.024000Z,,SUCCESS,,0.3210461823358407,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0341,341,2024-11-01,820,2024-11-01T08:00,D,8.90227,77.86367,N,VIIRS,n,4.54,332.77,297.62,35.14999999999998,1,1,1,1,0,4.54,0,0.942868538108805,Agricultural Burning,0.7029,0.0125,0.2846,0.7029,MEDIUM,FAILED_TILE,,Power Plant,Power Plant,HIGHER_RELEVANCE,55883.74651325777,0,0,0,Power Plant,,55883.74651325777,40,Cropland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_POST,2024-10-29T05:08:39.024000Z,,SUCCESS,,0.3020030018369508,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0342,342,2024-11-01,822,2024-11-01T08:00,D,10.46357,77.84547,N,VIIRS,n,3.68,330.32,294.18,36.13999999999999,1,1,1,1,0,3.68,0,0.7840078314042115,Agricultural Burning,0.5182,0.0442,0.4376,0.5182,MEDIUM,COVERED,Reddiyarchatram,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,2977.5854856879946,0,0,0,Power Plant,,5672.488223732066,30,Grassland,MISSING_PRODUCT,MISSING_PRODUCT,INVALID_INPUT,,,,,,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0343,343,2024-11-01,1913,2024-11-01T19:00,N,13.15854,80.28359,N,VIIRS,n,5.59,310.97,284.86,26.110000000000014,0,1,15,10,1,31.96,1,0.5383937497173549,Industrial Thermal Activity,0.0258,0.8765,0.0977,0.8765,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,116303.01895208268,0,0,0,Mining & Quarry,,122024.35815248029,50,Built-up,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-10-31T04:59:41.024000Z,2024-11-05T04:59:09.024000Z,SUCCESS,SUCCESS,0.3389417858738603,0.312015092654569,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0344,344,2024-11-01,1913,2024-11-01T19:00,N,13.15899,80.28084,N,VIIRS,n,5.64,315.11,285.01,30.100000000000023,0,1,15,10,1,31.96,1,1.3026052207447243,Industrial Thermal Activity,0.0158,0.8799,0.1044,0.8799,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,116257.22222079131,0,0,0,Mining & Quarry,,121930.0170976518,50,Built-up,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-10-31T04:59:41.024000Z,2024-11-05T04:59:09.024000Z,SUCCESS,SUCCESS,0.1952482903262949,0.1783893944523712,,True,VERIFIED,Industrial Fire,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0345,345,2024-11-01,2055,2024-11-01T20:00,N,11.18414,79.10126,N,VIIRS,n,0.58,303.51,287.46,16.05000000000001,0,1,8,5,1,8.73,0,-1.338240287845648,Industrial Thermal Activity,0.2405,0.7525,0.007,0.7525,HIGH,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,450.2868295502201,1,1,1,Power Plant,,450.2868295502201,50,Built-up,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2024-10-29T05:08:39.024000Z,2024-11-10T05:00:31.024000Z,SUCCESS,SUCCESS,0.4307739539827773,0.4302379031907714,0.054850923614358,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0346,346,2024-11-01,2055,2024-11-01T20:00,N,11.80874,77.9237,N,VIIRS,n,1.85,298.62,287.21,11.410000000000023,0,1,21,10,1,32.72,0,-1.0741462581404129,Industrial Thermal Activity,0.0214,0.9786,0.0,0.9786,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,238.2820559650022,1,1,1,Steel / Metallurgy,JSW Steel Plant,875.4225894924213,50,Built-up,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_BOTH,2024-10-29T05:08:39.024000Z,,ALL_PIXELS_MASKED,,,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0347,347,2024-11-02,801,2024-11-02T08:00,D,9.29491,79.06944,N,VIIRS,n,5.41,337.04,295.45,41.59000000000003,1,1,2,1,0,10.56,0,1.2197400555082432,Agricultural Burning,0.7385,0.0952,0.1664,0.7385,MEDIUM,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,2871.5212403196306,0,0,0,Power Plant,,2871.5212403196306,10,Tree cover,CLOUD_REJECTED,REAL_CDSE_SUCCESS,INSUFFICIENT_VALID_DATA,2024-10-31T04:59:41.024000Z,2024-11-05T04:59:09.024000Z,SUCCESS,SUCCESS,0.2076862878772373,0.2777096481859669,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0348,348,2024-11-02,801,2024-11-02T08:00,D,10.63004,77.4669,N,VIIRS,n,3.01,336.59,296.66,39.92999999999995,1,1,1,1,0,3.01,0,1.1905615583584168,Agricultural Burning,0.6801,0.2182,0.1016,0.6801,MEDIUM,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,337.8261491686382,1,1,1,Power Plant,,337.8261491686382,30,Grassland,MISSING_PRODUCT,MISSING_PRODUCT,INVALID_INPUT,,,,,,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0349,349,2024-11-02,801,2024-11-02T08:00,D,10.79266,78.01292,N,VIIRS,n,1.9,330.23,294.31,35.920000000000016,1,1,1,1,0,1.9,0,0.7781721319742484,Agricultural Burning,0.7617,0.1708,0.0675,0.7617,HIGH,COVERED,,Power Plant,Power Plant,HIGHER_RELEVANCE,233.9123404362257,1,1,1,Power Plant,,233.9123404362257,40,Cropland,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_BOTH,2024-10-29T05:08:39.024000Z,,ALL_PIXELS_MASKED,,,,,True,VERIFIED,Agricultural Burning,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0350,350,2024-11-02,801,2024-11-02T08:00,D,11.68599,79.03794,N,VIIRS,n,3.0,333.44,298.07,35.370000000000005,1,1,1,1,0,3.0,0,0.9863120783096544,Agricultural Burning,0.5427,0.0265,0.4308,0.5427,MEDIUM,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,2702.823315056084,0,0,0,Mining & Quarry,,3183.187342781008,10,Tree cover,REAL_CDSE_SUCCESS,CLOUD_REJECTED,INSUFFICIENT_VALID_DATA,2024-10-29T05:08:39.024000Z,2024-11-05T04:59:09.024000Z,SUCCESS,SUCCESS,0.5980479890578113,0.6894517458751142,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0351,351,2024-11-02,2036,2024-11-02T20:00,N,13.39204,80.10352,N,VIIRS,n,2.97,305.79,291.23,14.560000000000002,0,1,21,10,1,22.85,1,-0.2825665408680514,Industrial Thermal Activity,0.0147,0.9803,0.005,0.9803,HIGH,FAILED_TILE,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,137437.35037291847,0,0,0,Mining & Quarry,,139037.86563574828,30,Grassland,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRE,2024-10-31T04:59:41.024000Z,2024-11-05T04:59:09.024000Z,ALL_PIXELS_MASKED,SUCCESS,,0.2951293583681184,,True,VERIFIED,Persistent Industrial Thermal Source,True,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0352,352,2024-11-02,2038,2024-11-02T20:00,N,11.18124,79.09919,N,VIIRS,n,1.04,306.97,289.17,17.80000000000001,0,1,20,10,1,18.59,0,0.4908734803591527,Industrial Thermal Activity,0.0261,0.9639,0.01,0.9639,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,432.6863111461704,1,1,1,Power Plant,,819.9264708804886,50,Built-up,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,SUCCESS,2024-10-29T05:08:39.024000Z,2024-11-10T05:00:31.024000Z,SUCCESS,SUCCESS,0.4790972268416668,0.4654658804996024,0.0356024147944947,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0353,353,2024-11-02,2038,2024-11-02T20:00,N,11.808,77.92326,N,VIIRS,n,1.92,306.08,289.32,16.75999999999999,0,1,21,10,1,32.72,0,-0.2097752246481349,Industrial Thermal Activity,0.0114,0.9886,0.0,0.9886,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,150.2843065967975,1,1,1,Steel / Metallurgy,JSW Steel Plant,907.332267623369,50,Built-up,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_BOTH,2024-10-29T05:08:39.024000Z,,ALL_PIXELS_MASKED,,,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
FIRMS_TN_0354,354,2024-11-02,2038,2024-11-02T20:00,N,11.81181,77.92392,N,VIIRS,n,1.33,303.38,289.52,13.860000000000014,0,1,16,11,1,22.18,0,-0.3867917199716532,Industrial Thermal Activity,0.0114,0.9886,0.0,0.9886,HIGH,COVERED,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,578.8981084058486,0,1,1,Steel / Metallurgy,JSW Steel Plant,689.8721484299417,10,Tree cover,CLOUD_REJECTED,MISSING_PRODUCT,MISSING_BOTH,2024-10-29T05:08:39.024000Z,,ALL_PIXELS_MASKED,,,,,False,UNREVIEWED,,False,2026-09-06T17:19:14Z,phase_5_ml_handoff/final_model.joblib,5909bb546fc55aeffd37b7bb601e96718709fe685e987705b246bb2963279798,phase_4b_ground_truth_v1
