event_id,row_id,acq_date,acq_time,acq_datetime,latitude,longitude,satellite,satellite_source,instrument,frp,brightness,bright_t31,brightness_difference,frp_brightness_ratio,log_frp,confidence,confidence_numeric,daynight,is_day,is_forest_fire_season,is_stubble_burning_season,grid_detection_count,grid_active_days,persistent_location_flag,grid_total_frp,grid_brightness_mean,high_brightness_flag_local,high_frp_flag_local,brightness_zscore_local,frp_zscore_local,landcover_code,landcover_class,osm_coverage_status,distance_to_facility_m,distance_to_facility_km,nearest_facility_osm_id,nearest_facility_osm_type,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,near_industrial_10000m,distance_to_higher_relevance_m,distance_to_higher_relevance_km,nearest_hr_osm_id,nearest_hr_name,nearest_hr_category,near_higher_relevance_500m,near_higher_relevance_1000m,near_higher_relevance_2000m,near_higher_relevance_5000m,near_higher_relevance_10000m,candidate_priority_score,candidate_priority,is_spatial_duplicate,selection_rationale,ground_truth_status,weak_label,epoch_day,processing_status,is_real_cdse_data,failure_reason,aoi_dimensions_m,raster_dimensions_px,bands_requested,selected_pre_image_date,pre_product_id,pre_product_name,pre_tile_id,pre_cloud_cover_catalogue,pre_observation_status,pre_observation_failure_reason,selected_post_image_date,post_product_id,post_product_name,post_tile_id,post_cloud_cover_catalogue,post_observation_status,post_observation_failure_reason,pre_obs_date,pre_raster_dimensions,pre_bands_requested,s2_pre_spectral_valid_pixels,s2_pre_spectral_valid_pct,s2_pre_feature_status,pre_bbox_wgs84,pre_download_bytes,post_obs_date,post_raster_dimensions,post_bands_requested,s2_post_spectral_valid_pixels,s2_post_spectral_valid_pct,s2_post_feature_status,post_bbox_wgs84,post_download_bytes,s2_pre_total_pixels,s2_post_total_pixels,s2_pre_ndvi_mean,s2_post_ndvi_mean,s2_pre_ndvi_median,s2_post_ndvi_median,s2_pre_ndvi_std,s2_post_ndvi_std,s2_pre_ndvi_min,s2_post_ndvi_min,s2_pre_ndvi_max,s2_post_ndvi_max,s2_pre_nbr_mean,s2_post_nbr_mean,s2_pre_nbr_median,s2_post_nbr_median,s2_pre_nbr_std,s2_post_nbr_std,s2_pre_nbr_min,s2_post_nbr_min,s2_pre_nbr_max,s2_post_nbr_max,s2_pre_ndwi_mean,s2_post_ndwi_mean,s2_pre_ndwi_median,s2_post_ndwi_median,s2_pre_ndwi_std,s2_post_ndwi_std,s2_pre_ndwi_min,s2_post_ndwi_min,s2_pre_ndwi_max,s2_post_ndwi_max,s2_pre_swir_ratio_mean,s2_post_swir_ratio_mean,s2_pre_swir_ratio_median,s2_post_swir_ratio_median,s2_pre_swir_ratio_std,s2_post_swir_ratio_std,s2_pre_b04_mean,s2_post_b04_mean,s2_pre_b08_mean,s2_post_b08_mean,s2_pre_b11_mean,s2_post_b11_mean,s2_pre_b12_mean,s2_post_b12_mean,s2_change_status,s2_change_failure_reason,s2_dndvi_mean,s2_abs_dndvi_mean,s2_dndvi_median,s2_abs_dndvi_median,s2_dnbr_mean,s2_abs_dnbr_mean,s2_dnbr_median,s2_abs_dnbr_median,s2_dndwi_mean,s2_abs_dndwi_mean,s2_dndwi_median,s2_abs_dndwi_median,s2_dswir_ratio_mean,s2_abs_dswir_ratio_mean,s2_dswir_ratio_median,s2_abs_dswir_ratio_median
FIRMS_TN_0486,486,2024-12-25,809,2024-12-25T08:00,9.18193,78.44804,N,VIIRS_SUOMI_NPP,VIIRS,1.9,331.75,302.63,29.120000000000005,0.0057272042200452,1.0647107369924282,l,0.0,D,1,0,0,1,1,0,1.9,331.75,0,0,0.876730611235873,-0.1819516544408171,20,Shrubland,COVERED,4878.749208795854,4.878749208795854,1095203400,way,IOCL,Chemical,"Oil, Gas & Chemical",HIGHER_RELEVANCE,0,0,0,1,1,4878.749208795854,4.878749208795854,1095203400,IOCL,"Oil, Gas & Chemical",0,0,0,1,1,0.3687635029828903,MEDIUM,False,"Within 5 km of HIGHER_RELEVANCE facility: Oil, Gas & Chemical (IOCL); Low FRP=1.90 MW; Landcover=Shrubland",UNVERIFIED,Other/Unclassified,359,PARTIAL_PRE_ONLY,True,Pre successful; post unavailable: MISSING_PRODUCT (No usable post-event product was matched in catalogue search.),1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2024-12-18T05:11:29.024000Z,16ce6dec-6db5-43e0-a5be-0f672f61a2e6,S2B_MSIL2A_20241218T051129_N0511_R019_T44PKR_20241218T094845.SAFE,T44PKR,18.424445,REAL_CDSE_SUCCESS,,,,,,,MISSING_PRODUCT,No usable post-event product was matched in catalogue search.,2024-12-18T05:11:29.024000Z,50x50,"SCL, B04, B08, B11, B12",2500.0,100.0,SUCCESS,"[78.44349,9.17744,78.45259,9.18642]",18804.0,,50x50,"SCL, B04, B08, B11, B12",,,,,,2500.0,,0.3647652339584525,,0.3850303056943447,,0.15661300615238505,,-0.0640176600441501,,0.7160075329566855,,0.3005491608487596,,0.3153749687630525,,0.1511808183676131,,-0.12767379679144386,,0.6430935901294011,,0.1250038848226317,,0.12531747791113784,,0.11426720612916483,,-0.16931890515595163,,0.4502127659574468,,0.687854799802831,,0.6865374460286398,,0.08614621179825291,,1110.1584,,2545.6408,,2088.7496,,1478.3,,MISSING_POST,Post Step 3A features are unusable (status: NONE).,,,,,,,,,,,,,,,,
FIRMS_TN_0606,606,2025-01-10,809,2025-01-10T08:00,8.61673,77.20992,N,VIIRS_SUOMI_NPP,VIIRS,6.47,340.59,302.7,37.88999999999999,0.0189964473413781,2.010894999144726,n,1.0,D,1,0,0,1,1,0,6.47,340.59,0,0,1.4499259774679585,1.8203748395788124,30,Grassland,COVERED,8006.100682837379,8.00610068283738,961629968,way,"Generation Section, Kerala State Electricity Board Limited, Peppara",Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,1,8006.100682837379,8.00610068283738,961629968,"Generation Section, Kerala State Electricity Board Limited, Peppara",Power Plant,0,0,0,0,1,0.3661550812763497,MEDIUM,False,Far from industrial facilities (8.0 km to nearest); High FRP=6.5 MW; Landcover=Grassland,UNVERIFIED,Other/Unclassified,375,REAL_CDSE_SUCCESS,True,,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2025-01-07T05:11:19.024000Z,8478059e-756f-4a18-bf8d-b762fd4f20c9,S2B_MSIL2A_20250107T051119_N0511_R019_T43PGK_20250107T080132.SAFE,T43PGK,5.05701,REAL_CDSE_SUCCESS,,2025-01-17T05:10:39.024000Z,07b99659-e4b5-4550-a15b-8eee5729e917,S2B_MSIL2A_20250117T051039_N0511_R019_T43PGK_20250117T093134.SAFE,T43PGK,19.727337,REAL_CDSE_SUCCESS,,2025-01-07T05:11:19.024000Z,50x50,"SCL, B04, B08, B11, B12",2500.0,100.0,SUCCESS,"[77.20538,8.61224,77.21446,8.62122]",19219.0,2025-01-17T05:10:39.024000Z,50x50,"SCL, B04, B08, B11, B12",2450.0,98.0,SUCCESS,"[77.20538,8.61224,77.21446,8.62122]",19205.0,2500.0,2500.0,0.6629318511614539,0.5211927359817795,0.6830781741040107,0.5495512711854568,0.19291652771907056,0.24647349976092686,0.16990825688073394,0.0818746470920384,0.9264531435349941,0.899511915015791,0.3735570568664298,0.21722357642887852,0.4054428884800126,0.24710279050098746,0.20554622639516382,0.28468353306897337,-0.215748031496063,-0.3480775774072814,0.7224064424443392,0.7321675103543488,0.11841614673599901,0.02440390751890689,0.13184269946193874,0.028114582928227015,0.15409094830950687,0.20760487787959975,-0.3095166616631642,-0.4080939141180105,0.5024793388429752,0.4942437475188567,0.5679646543189776,0.6630125645341061,0.5530666011916551,0.6472511554375534,0.09936086419121375,0.13820455219730096,540.6572,672.4808163265307,2618.2984,2204.3551020408163,2069.3192,2058.6897959183675,1211.812,1407.1130612244897,SUCCESS,,-0.1417391151796744,0.1417391151796744,-0.13352690291855396,0.13352690291855396,-0.1563334804375513,0.1563334804375513,-0.15834009797902512,0.15834009797902512,-0.09401223921709212,0.09401223921709212,-0.10372811653371172,0.10372811653371172,0.09504791021512848,0.09504791021512848,0.09418455424589833,0.09418455424589833
FIRMS_TN_0197,197,2024-12-31,820,2024-12-31T08:00,12.26136,77.4773,N20,VIIRS_N20,VIIRS,10.24,348.28,303.57,44.70999999999998,0.0294016308717124,2.419478844465545,n,1.0,D,1,0,0,2,1,0,13.37,342.99,0,1,1.948554073206052,3.472184660684721,10,Tree cover,FAILED_TILE,15831.010216118271,15.831010216118273,1467381349,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,0,0,15843.27147070533,15.843271470705329,13570496,,Power Plant,0,0,0,0,0,0.3669057392454607,MEDIUM,False,FAILED_TILE: OSM coverage unavailable - industrial context unknown; Very high FRP=10.2 MW; Landcover=Tree cover,UNVERIFIED,Other/Unclassified,365,CLOUD_REJECTED,True,Both pre and post observations rejected due to cloud/shadow cover.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2024-12-18T05:11:29.024000Z,c5aff039-684f-4096-a1ab-06f34d975338,S2B_MSIL2A_20241218T051129_N0511_R019_T43PGP_20241218T094845.SAFE,T43PGP,27.453274,CLOUD_REJECTED,Valid surface pixel coverage too low: 54.3% (threshold: 70.0%),2025-01-02T05:12:21.024000Z,878e6aa0-eafe-4664-97fa-6ae718507e18,S2A_MSIL2A_20250102T051221_N0511_R019_T43PGP_20250102T080951.SAFE,T43PGP,17.046934,CLOUD_REJECTED,Valid surface pixel coverage too low: 51.7% (threshold: 70.0%),2024-12-18T05:11:29.024000Z,50x50,"SCL, B04, B08, B11, B12",1358.0,54.32,SUCCESS,"[77.47270,12.25687,77.48190,12.26585]",18890.0,2025-01-02T05:12:21.024000Z,50x50,"SCL, B04, B08, B11, B12",1292.0,51.68,SUCCESS,"[77.47270,12.25687,77.48190,12.26585]",18502.0,2500.0,2500.0,0.5255787798042807,0.53628640669922,0.5301879857157029,0.5367830489215459,0.057244157115826234,0.07167990193036203,0.354181307097681,0.29069031032298925,0.6633499170812603,0.7596003746487667,0.2768383455925871,0.23784004735338796,0.27734583000828006,0.23633989726749055,0.07383051734615688,0.09221034358481567,0.02912621359223301,-0.088871096877502,0.5124954726548352,0.5424192665571976,0.02499791757099977,-0.009475114898952277,0.021809873713235572,-0.01318144035230489,0.06089158203905882,0.07154353721869305,-0.1635374149659864,-0.22803030303030303,0.2794490757520841,0.2739602169981917,0.5943249856775663,0.6027162835951955,0.5943447696833136,0.5989671081018288,0.03320080422002527,0.04136669836391874,634.0095729013254,559.7383900928793,2042.481590574374,1871.7739938080495,1942.1266568483063,1889.6308049535603,1156.181148748159,1136.9698142414861,INSUFFICIENT_VALID_DATA,"Valid pixel coverage too low: pre=54.3%, post=51.7% (threshold=70.0%).",,,,,,,,,,,,,,,,
FIRMS_TN_0342,342,2024-11-01,822,2024-11-01T08:00,10.46357,77.84547,N,VIIRS_SUOMI_NPP,VIIRS,3.68,330.32,294.18,36.13999999999999,0.0111407120368127,1.5432981099295553,n,1.0,D,1,0,1,1,1,0,3.68,330.32,0,0,0.7840078314042115,0.5979479427922115,30,Grassland,COVERED,2977.5854856879946,2.977585485687994,310694377,way,Reddiyarchatram,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,5672.488223732066,5.672488223732066,1268396569,,Power Plant,0,0,0,0,1,0.4002829084743766,MEDIUM,False,Within 5 km of CAUTION_LOWER_RELEVANCE facility: Substation & Electrical Infrastructure (Reddiyarchatram); Moderate FRP=3.7 MW; Landcover=Grassland,UNVERIFIED,Possible Agricultural Burning,305,MISSING_PRODUCT,False,Neither observation was available in catalogue search.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,MISSING_PRODUCT,No usable pre-event product was matched in catalogue search.,,,,,,MISSING_PRODUCT,No usable post-event product was matched in catalogue search.,,50x50,"SCL, B04, B08, B11, B12",,,,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0575,575,2025-01-06,2021,2025-01-06T20:00,10.96319,78.09085,N,VIIRS_SUOMI_NPP,VIIRS,0.97,314.19,291.51,22.680000000000007,0.0030873038607212,0.6780335427498971,n,1.0,N,0,0,0,1,1,0,0.97,314.19,0,0,-0.2618791886550151,-0.5894272867030174,50,Built-up,COVERED,2202.5509566625124,2.2025509566625123,193319217,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2258.6100850296552,2.258610085029656,4391401194,,Power Plant,0,0,0,1,1,0.3901402771113233,MEDIUM,False,Within 5 km of GENERAL_CONTEXT facility: Industrial Area / Zone; Low FRP=0.97 MW; Landcover=Built-up,UNVERIFIED,Other/Unclassified,371,PARTIAL_POST_ONLY,True,Post successful; pre unavailable: CLOUD_REJECTED (Valid surface pixel coverage too low: 69.7% (threshold: 70.0%)),1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2025-01-02T05:12:21.024000Z,c97f2852-ce30-4c76-be38-f29383f3e6ed,S2A_MSIL2A_20250102T051221_N0511_R019_T43PHN_20250102T080951.SAFE,T43PHN,31.673813,CLOUD_REJECTED,Valid surface pixel coverage too low: 69.7% (threshold: 70.0%),2025-01-07T05:11:19.024000Z,a32ff87c-8648-4bc9-a165-35b40cf6487c,S2B_MSIL2A_20250107T051119_N0511_R019_T43PHN_20250107T080132.SAFE,T43PHN,32.035357,REAL_CDSE_SUCCESS,,2025-01-02T05:12:21.024000Z,50x50,"SCL, B04, B08, B11, B12",1743.0,69.72,SUCCESS,"[78.08627,10.95870,78.09543,10.96768]",19325.0,2025-01-07T05:11:19.024000Z,50x50,"SCL, B04, B08, B11, B12",2481.0,99.24,SUCCESS,"[78.08627,10.95870,78.09543,10.96768]",19146.0,2500.0,2500.0,0.37181910920423045,0.355911647596014,0.33690555927662424,0.3266147503435639,0.21217364131002517,0.18892391152546922,-0.045714285714285714,-0.053688345700567436,0.7667081776670818,0.753034742570113,0.2118776814863144,0.20734116064841351,0.13440375248060618,0.17097170971709716,0.25932250664507,0.23924715686635303,-0.28824362606232296,-0.1936108422071636,0.712317880794702,0.7090805579276971,0.06688168622776304,0.0698797773688617,0.02005231037489102,0.04621248213434969,0.18144361948994445,0.15624339239727492,-0.26153147012042716,-0.2341144184082753,0.43399638336347196,0.43267742648684504,0.734193543381217,0.7514963466722704,0.7893175074183977,0.7799907364520612,0.15501290500444645,0.16020274651537292,1146.8221457257603,1124.9085046352277,2540.7607573149744,2426.8089480048366,2225.360872059667,2105.5981459089076,1698.207687894435,1640.6295848448206,INSUFFICIENT_VALID_DATA,"Valid pixel coverage too low: pre=69.7%, post=99.2% (threshold=70.0%).",,,,,,,,,,,,,,,,
FIRMS_TN_0613,613,2025-01-11,750,2025-01-11T07:00,9.56091,77.25191,N,VIIRS_SUOMI_NPP,VIIRS,14.13,345.93,289.92,56.00999999999999,0.0408464140143959,2.7166795278002644,n,1.0,D,1,0,0,2,1,0,18.82,339.065,0,1,1.7961774769791987,5.176571982727689,30,Grassland,COVERED,6977.315033694434,6.977315033694434,310070120,way,Suruliyar,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,1,6977.315033694434,6.977315033694434,310070120,Suruliyar,Power Plant,0,0,0,0,1,0.4584633276063392,MEDIUM,False,Far from industrial facilities (7.0 km to nearest); Very high FRP=14.1 MW; Landcover=Grassland,UNVERIFIED,Other/Unclassified,376,REAL_CDSE_SUCCESS,True,,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2025-01-07T05:11:19.024000Z,55d4d7af-7751-492c-8bdd-ad144394aecf,S2B_MSIL2A_20250107T051119_N0511_R019_T43PGL_20250107T080132.SAFE,T43PGL,7.638615,REAL_CDSE_SUCCESS,,2025-01-17T05:10:39.024000Z,89ac86a2-0c1c-4bd0-9cc2-76b5cd3cbf8f,S2B_MSIL2A_20250117T051039_N0511_R019_T43PGL_20250117T093134.SAFE,T43PGL,28.107873,REAL_CDSE_SUCCESS,,2025-01-07T05:11:19.024000Z,50x50,"SCL, B04, B08, B11, B12",2500.0,100.0,SUCCESS,"[77.24736,9.55642,77.25646,9.56540]",18859.0,2025-01-17T05:10:39.024000Z,50x50,"SCL, B04, B08, B11, B12",2314.0,92.56,SUCCESS,"[77.24736,9.55642,77.25646,9.56540]",18847.0,2500.0,2500.0,0.7561479780719604,0.6597831186869234,0.771446608946609,0.7137196226769734,0.07863159169944581,0.15385267970025798,0.3319088319088319,0.05263157894736842,0.8948571428571429,0.8558035714285714,0.49271748506287133,0.4008630996473447,0.5106711562414883,0.4822487616743295,0.12120548998861487,0.22778063004934593,-0.12082745651151858,-0.4264471587891662,0.7280334728033473,0.7201297081566476,0.1933090256998238,0.13760614420017497,0.1985975078534512,0.1826813880591076,0.10807586261769442,0.16037295101795648,-0.2552767821585026,-0.418729817007535,0.5076795350767953,0.43547044129891754,0.49670251852814373,0.555817637680635,0.4896872034369756,0.511238766795589,0.04960931132215634,0.12283341288518107,384.0052,467.60155574762314,2823.4848,2538.936473638721,1887.9492,1829.776577355229,948.91,1012.0838375108038,SUCCESS,,-0.09636485938503703,0.09636485938503703,-0.05772698626963557,0.05772698626963557,-0.09185438541552665,0.09185438541552665,-0.028422394567158782,0.028422394567158782,-0.05570288149964883,0.05570288149964883,-0.015916119794343597,0.015916119794343597,0.059115119152491236,0.059115119152491236,0.021551563358613413,0.021551563358613413
FIRMS_TN_0169,169,2024-12-23,730,2024-12-23T07:00,11.57135,79.6544,N20,VIIRS_N20,VIIRS,7.97,339.36,297.47,41.88999999999999,0.0234853842527109,2.1938856760707046,n,1.0,D,1,0,0,1,1,0,7.97,339.36,0,1,1.370171418591777,2.4775936012920385,40,Cropland,COVERED,4447.038071488831,4.447038071488831,206113660,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,11736.764211994763,11.736764211994766,645959123,IL&FS Tamil Nadu Thermal Power Station,Power Plant,0,0,0,0,0,0.4279062567678157,MEDIUM,False,Within 5 km of GENERAL_CONTEXT facility: Industrial Area / Zone; High FRP=8.0 MW; Landcover=Cropland,UNVERIFIED,Other/Unclassified,357,PARTIAL_POST_ONLY,True,Post successful; pre unavailable: MISSING_PRODUCT (No usable pre-event product was matched in catalogue search.),1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,MISSING_PRODUCT,No usable pre-event product was matched in catalogue search.,2025-01-04T05:01:19.024000Z,bfb18f50-c428-46a3-8325-80798e15cd44,S2B_MSIL2A_20250104T050119_N0511_R119_T44PLT_20250104T132122.SAFE,T44PLT,13.576193,REAL_CDSE_SUCCESS,,,50x50,"SCL, B04, B08, B11, B12",,,,,,2025-01-04T05:01:19.024000Z,50x50,"SCL, B04, B08, B11, B12",1995.0,79.8,SUCCESS,"[79.64982,11.56686,79.65898,11.57584]",19061.0,,2500.0,,0.5761721587000866,,0.6109618484685653,,0.175167619009975,,-0.2932692307692308,,0.8818992528320078,,0.4084867605582766,,0.49319899244332494,,0.2536196489085233,,-0.6179161984267137,,0.7454881999074503,,0.2047315763261528,,0.253043764396183,,0.18706546003551702,,-0.40065474691513475,,0.5476603119584056,,0.6230580783693181,,0.5730643402399127,,0.1483012837933729,,652.8145363408521,,2532.4731829573934,,1734.6711779448622,,1155.5248120300753,MISSING_PRE,Pre Step 3A features are unusable (status: NONE).,,,,,,,,,,,,,,,,
FIRMS_TN_0218,218,2025-01-01,802,2025-01-01T08:00,11.5132,78.5043,N20,VIIRS_N20,VIIRS,10.79,331.55,303.06,28.49000000000001,0.0325441109938169,2.4672517145492794,n,1.0,D,1,0,0,1,1,0,10.79,331.55,0,1,0.8637623902803967,3.713164873312904,40,Cropland,COVERED,5214.957979207941,5.2149579792079415,813893974,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,1,5214.957979207941,5.2149579792079415,813893974,,Mining & Quarry,0,0,0,0,1,0.4608307679227768,MEDIUM,False,Far from industrial facilities (5.2 km to nearest); Very high FRP=10.8 MW; Landcover=Cropland,UNVERIFIED,Other/Unclassified,366,PARTIAL_POST_ONLY,True,Post successful; pre unavailable: CLOUD_REJECTED (Valid surface pixel coverage too low: 1.7% (threshold: 70.0%)),1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2024-12-23T05:12:31.024000Z,0b0a4415-e34e-4cd1-83a1-fbdde3164077,S2A_MSIL2A_20241223T051231_N0511_R019_T44PKT_20241223T084549.SAFE,T44PKT,24.450816,CLOUD_REJECTED,Valid surface pixel coverage too low: 1.7% (threshold: 70.0%),2025-01-02T05:12:21.024000Z,c97f2852-ce30-4c76-be38-f29383f3e6ed,S2A_MSIL2A_20250102T051221_N0511_R019_T43PHN_20250102T080951.SAFE,T43PHN,31.673813,REAL_CDSE_SUCCESS,,2024-12-23T05:12:31.024000Z,50x50,"SCL, B04, B08, B11, B12",43.0,1.72,SUCCESS,"[78.49972,11.50871,78.50888,11.51769]",20108.0,2025-01-02T05:12:21.024000Z,50x50,"SCL, B04, B08, B11, B12",2143.0,85.72,SUCCESS,"[78.49972,11.50871,78.50888,11.51769]",19304.0,2500.0,2500.0,0.4457250626715483,0.6123311615625168,0.441678520625889,0.6370044052863436,0.05770678108508101,0.12156017719995993,0.31100202136875543,0.07667900581702802,0.5313847628174413,0.8363002385758855,0.5561996010092152,0.38294592224466073,0.6411378555798687,0.4024950755088641,0.170293480130412,0.14698365471258218,0.17221791892589725,-0.08141799766264121,0.7579298831385642,0.7152841640610631,0.30443641097333,0.15564228458522603,0.3704888076747373,0.15882465911273286,0.1440912845097591,0.11520996220708199,0.040806969280146724,-0.19583333333333333,0.4983991462113127,0.5050590219224284,0.5172795140183318,0.6047185409941438,0.47606019151846785,0.5897435897435898,0.09397126159502237,0.07757294891980247,887.0930232558139,710.100793280448,2348.0232558139537,3037.598226784881,1369.2558139534883,2209.762015865609,762.0,1346.3737750816613,INSUFFICIENT_VALID_DATA,"Valid pixel coverage too low: pre=1.7%, post=85.7% (threshold=70.0%).",,,,,,,,,,,,,,,,
FIRMS_TN_0454,454,2024-12-14,2050,2024-12-14T20:00,11.076,79.56938,N,VIIRS_SUOMI_NPP,VIIRS,0.43,307.17,291.68,15.490000000000007,0.0013998762900022,0.3576744442718159,n,1.0,N,0,0,0,1,1,0,0.43,307.17,0,0,-0.7170637441922595,-0.8260260409197788,10,Tree cover,COVERED,1499.8488850546948,1.499848885054695,341791011,way,Kadalangudi,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,5034.391873813357,5.034391873813357,823185402,Kuttulam Power Plant,Power Plant,0,0,0,0,1,0.3547420085068062,MEDIUM,False,Within 2 km of CAUTION_LOWER_RELEVANCE facility: Substation & Electrical Infrastructure (Kadalangudi); Low FRP=0.43 MW; Landcover=Tree cover,UNVERIFIED,Other/Unclassified,348,MISSING_PRODUCT,False,Neither observation was available in catalogue search.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,MISSING_PRODUCT,No usable pre-event product was matched in catalogue search.,,,,,,MISSING_PRODUCT,No usable post-event product was matched in catalogue search.,,50x50,"SCL, B04, B08, B11, B12",,,,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0254,254,2025-01-05,826,2025-01-05T08:00,11.51105,76.51912,N20,VIIRS_N20,VIIRS,2.66,330.32,298.62,31.69999999999999,0.0080527972874788,1.297463147413275,n,1.0,D,1,0,0,1,1,0,2.66,330.32,0,0,0.7840078314042115,0.1510391848272176,10,Tree cover,FAILED_TILE,74854.92532263369,74.85492532263369,1010736998,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,75095.83054837682,75.09583054837682,1003158346,,Power Plant,0,0,0,0,0,0.2907598116546993,LOW,False,FAILED_TILE: OSM coverage unavailable - industrial context unknown; Moderate FRP=2.7 MW; Landcover=Tree cover,UNVERIFIED,Other/Unclassified,370,REAL_CDSE_SUCCESS,True,,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",2025-01-02T05:12:21.024000Z,822f9036-ef9d-4fbd-b1f4-5b6f59f323ed,S2A_MSIL2A_20250102T051221_N0511_R019_T43PFN_20250102T080951.SAFE,T43PFN,7.478401,REAL_CDSE_SUCCESS,,2025-01-07T05:11:19.024000Z,f500c762-b624-43f7-b19f-a8f7f76897a2,S2B_MSIL2A_20250107T051119_N0511_R019_T43PFN_20250107T080132.SAFE,T43PFN,5.105408,REAL_CDSE_SUCCESS,,2025-01-02T05:12:21.024000Z,50x50,"SCL, B04, B08, B11, B12",2499.0,99.96,SUCCESS,"[76.51454,11.50656,76.52370,11.51554]",17786.0,2025-01-07T05:11:19.024000Z,50x50,"SCL, B04, B08, B11, B12",2499.0,99.96,SUCCESS,"[76.51454,11.50656,76.52370,11.51554]",17854.0,2500.0,2500.0,0.8011600595979583,0.796131973625257,0.806680881307747,0.805136567468406,0.053944141816645697,0.060129992461774306,0.2853185595567867,0.26244852115312617,0.9111470113085622,0.8950598343050016,0.5279734884737184,0.5232637005158983,0.5344767238361918,0.533204384268214,0.07989537352700321,0.08701476874034629,-0.039060205580029365,-0.0717065036131184,0.7480719794344473,0.7386562804284323,0.22185120488809829,0.22431593842615263,0.22114451988360814,0.2257906349595489,0.07669948616427617,0.07965959927996662,-0.21241305510968433,-0.1859614915915184,0.49169539329363837,0.5123220572478188,0.4821974846065037,0.49092823673414926,0.47586206896551725,0.48110661268556004,0.03910325985458462,0.04568460964179573,273.0500200080032,285.90876350540213,2499.990396158463,2532.5562224889954,1575.9039615846339,1590.7394957983192,765.7511004401761,788.8163265306123,SUCCESS,,-0.005028085972701324,0.005028085972701324,-0.0015443138393409495,0.0015443138393409495,-0.004709787957820066,0.004709787957820066,-0.0012723395679777871,0.0012723395679777871,0.002464733538054348,0.002464733538054348,0.00464611507594076,0.00464611507594076,0.008730752127645569,0.008730752127645569,0.005244543720042794,0.005244543720042794
